sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class
5641,697,979,1284,1504,1759,1861,1968,2050,2176,1781, sattar
5642,792,1100,1440,1523,1806,1990,2164,2105,2238,1803, sattar
5643,772,1040,1300,1781,2082,2263,2174,2423,2452,1932, sattar
5644,719,999,1206,1516,1842,2047,2072,2216,2123,1620, sattar
5645,713,996,1200,1542,1918,2164,2074,2358,2099,1608, sattar
5646,720,984,1224,1542,1918,2164,2036,2358,2099,1608, sattar
5647,714,974,1260,1523,1806,1990,1886,2105,2238,1803, sattar
5648,778,1064,1324,1558,1751,1945,2172,2087,2216,1764, sattar
5649,705,979,1266,1504,1759,1861,1908,2050,2176,1781, sattar
5650,709,962,1216,1539,1715,1857,1928,2116,2217,1758, sattar
5651,688,977,1184,1525,1943,2096,2092,2342,2110,1591, sattar
5652,677,973,1276,1558,1751,1945,1968,2087,2216,1764, sattar
5653,697,964,1146,1563,2043,2190,2074,2494,2107,1567, sattar
5654,709,962,1216,1539,1715,1857,1928,2116,2217,1758, sattar
5655,697,979,1284,1504,1759,1861,1968,2050,2176,1781, sattar
5656,697,979,1284,1504,1759,1861,1968,2050,2176,1781, sattar
5657,705,979,1266,1504,1759,1861,1908,2050,2176,1781, sattar
5658,715,990,1254,1531,1738,1829,1902,2094,2187,1785, sattar
5659,720,984,1224,1542,1918,2164,2036,2358,2099,1608, sattar
5660,688,977,1184,1525,1943,2096,2092,2342,2110,1591, sattar
5661,714,977,1260,1523,1806,1990,1960,2105,2238,1803, sattar
5662,817,1136,1292,1755,2232,2424,2378,2590,2397,1864, sattar
5663,708,985,1310,1523,1806,1990,1964,2105,2238,1803, sattar
5664,714,977,1260,1523,1806,1990,1960,2105,2238,1803, sattar
5665,697,973,1280,1504,1759,1861,1918,2050,2176,1781, sattar
5666,792,1100,1440,1523,1806,1990,2164,2105,2238,1803, sattar
5667,727,994,1266,1531,1738,1829,1898,2094,2187,1785, sattar
5668,697,973,1280,1504,1759,1861,1918,2050,2176,1781, sattar
5669,713,996,1200,1542,1918,2164,2074,2358,2099,1608, sattar
5670,720,984,1224,1542,1918,2164,2036,2358,2099,1608, sattar
5671,691,1016,1248,1469,1670,1796,2000,1876,2086,1833, sattar
5672,599,783,935,1393,1477,1601,1586,1672,2123,2047, sattar
5673,612,780,940,1358,1535,1658,1768,1683,2040,1932, sattar
5674,577,816,937,1186,1400,1547,1610,1612,1792,1556, sattar
5675,634,882,1092,1328,1466,1539,1650,1612,1964,1811, sattar
5676,566,816,918,1186,1400,1547,1624,1612,1792,1556, sattar
5677,637,841,1028,1325,1454,1615,1520,1711,2026,1890, sattar
5678,681,904,1080,1280,1435,1516,1588,1541,1778,1592, sattar
5679,551,761,930,1170,1397,1489,1578,1589,1786,1525, sattar
5680,639,905,1070,1469,1670,1796,1836,1876,2086,1833, sattar
5681,577,816,937,1186,1400,1547,1610,1612,1792,1556, sattar
5682,589,784,931,1163,1355,1503,1528,1627,1804,1530, sattar
5683,612,780,940,1358,1535,1658,1768,1683,2040,1932, sattar
5684,709,1046,1300,1576,1716,1867,1970,1985,2333,2209, sattar
5685,583,802,881,1186,1400,1547,1570,1612,1792,1556, sattar
5686,537,799,902,1358,1535,1658,1906,1683,2040,1932, sattar
5687,578,805,948,1207,1356,1475,1498,1515,1770,1559, sattar
5688,565,781,937,1156,1344,1436,1436,1516,1749,1527, sattar
5689,566,816,918,1186,1400,1547,1624,1612,1792,1556, sattar
5690,555,781,938,1163,1355,1503,1586,1627,1804,1530, sattar
5691,599,850,1042,1415,1468,1589,1610,1665,2092,1985, sattar
5692,672,877,1072,1429,1532,1609,1656,1738,2115,2034, sattar
5693,538,782,959,1163,1355,1503,1606,1627,1804,1530, sattar
5694,568,795,968,1163,1355,1503,1586,1627,1804,1530, sattar
5695,612,771,947,1393,1477,1601,1628,1672,2123,2047, sattar
5696,634,882,1092,1328,1466,1539,1650,1612,1964,1811, sattar
5697,663,890,1066,1429,1532,1609,1564,1738,2115,2034, sattar
5698,639,905,1070,1469,1670,1796,1836,1876,2086,1833, sattar
5699,599,850,1042,1415,1468,1589,1610,1665,2092,1985, sattar
5700,570,781,947,1156,1344,1436,1456,1516,1749,1527, sattar
5701,565,786,957,1207,1356,1475,1540,1515,1770,1559, sattar
5702,590,824,987,1415,1468,1589,1540,1665,2092,1985, sattar
5703,583,805,891,1186,1400,1547,1626,1612,1792,1556, sattar
5704,590,824,987,1415,1468,1589,1540,1665,2092,1985, sattar
5705,583,802,881,1186,1400,1547,1570,1612,1792,1556, sattar
5706,590,824,987,1415,1468,1589,1540,1665,2092,1985, sattar
5707,577,816,937,1186,1400,1547,1610,1612,1792,1556, sattar
5708,566,816,918,1186,1400,1547,1624,1612,1792,1556, sattar
5709,621,835,988,1207,1356,1475,1590,1515,1770,1559, sattar
5710,565,781,937,1156,1344,1436,1436,1516,1749,1527, sattar
5711,566,816,918,1186,1400,1547,1624,1612,1792,1556, sattar
5712,555,781,938,1163,1355,1503,1586,1627,1804,1530, sattar
5713,663,890,1066,1429,1532,1609,1564,1738,2115,2034, sattar
5714,612,771,947,1393,1477,1601,1628,1672,2123,2047, sattar
5715,637,841,1028,1325,1454,1615,1520,1711,2026,1890, sattar
5716,612,771,947,1393,1477,1601,1628,1672,2123,2047, sattar
5717,537,792,981,1325,1454,1615,1686,1711,2026,1890, sattar
5718,515,749,905,1170,1397,1489,1456,1589,1786,1525, sattar
5719,537,799,902,1358,1535,1658,1906,1683,2040,1932, sattar
5720,681,904,1080,1280,1435,1516,1588,1541,1778,1592, sattar
5721,538,782,959,1163,1355,1503,1606,1627,1804,1530, sattar
5722,621,835,953,1207,1356,1475,1486,1515,1770,1559, sattar
5723,589,784,931,1163,1355,1503,1528,1627,1804,1530, sattar
5724,651,894,1020,1280,1435,1516,1522,1541,1778,1592, sattar
5725,663,890,1066,1429,1532,1609,1564,1738,2115,2034, sattar
5726,583,802,881,1186,1400,1547,1570,1612,1792,1556, sattar
5727,612,780,940,1358,1535,1658,1768,1683,2040,1932, sattar
5728,583,805,891,1186,1400,1547,1626,1612,1792,1556, sattar
5729,535,803,905,1170,1397,1489,1592,1589,1786,1525, sattar
5730,565,771,926,1156,1344,1436,1506,1516,1749,1527, sattar
5731,570,781,947,1156,1344,1436,1456,1516,1749,1527, sattar
5732,498,812,943,1170,1397,1489,1542,1589,1786,1525, sattar
5733,639,905,1070,1469,1670,1796,1836,1876,2086,1833, sattar
5734,672,877,1072,1429,1532,1609,1656,1738,2115,2034, sattar
5735,590,824,987,1415,1468,1589,1540,1665,2092,1985, sattar
5736,599,850,1042,1415,1468,1589,1610,1665,2092,1985, sattar
5737,551,761,930,1170,1397,1489,1578,1589,1786,1525, sattar
5738,538,782,959,1163,1355,1503,1606,1627,1804,1530, sattar
5739,555,789,932,1156,1344,1436,1550,1516,1749,1527, sattar
5740,577,816,937,1186,1400,1547,1610,1612,1792,1556, sattar
5741,537,792,981,1325,1454,1615,1686,1711,2026,1890, sattar
5742,589,784,931,1163,1355,1503,1528,1627,1804,1530, sattar
5743,612,780,940,1358,1535,1658,1768,1683,2040,1932, sattar
5744,577,816,937,1186,1400,1547,1610,1612,1792,1556, sattar
5745,570,781,947,1156,1344,1436,1456,1516,1749,1527, sattar
5746,570,781,947,1156,1344,1436,1456,1516,1749,1527, sattar
5747,555,789,932,1156,1344,1436,1550,1516,1749,1527, sattar
5748,621,835,988,1207,1356,1475,1590,1515,1770,1559, sattar
5749,599,850,1042,1415,1468,1589,1610,1665,2092,1985, sattar
5750,537,792,981,1325,1454,1615,1686,1711,2026,1890, sattar
5751,515,749,905,1170,1397,1489,1456,1589,1786,1525, sattar
5752,761,963,1196,1576,1716,1867,1846,1985,2333,2209, sattar
5753,535,803,905,1170,1397,1489,1592,1589,1786,1525, sattar
5754,515,749,905,1170,1397,1489,1456,1589,1786,1525, sattar
5755,565,771,926,1156,1344,1436,1506,1516,1749,1527, sattar
5756,498,812,943,1170,1397,1489,1542,1589,1786,1525, sattar
5757,565,786,957,1207,1356,1475,1540,1515,1770,1559, sattar
5758,565,771,926,1156,1344,1436,1506,1516,1749,1527, sattar
5759,590,824,987,1415,1468,1589,1540,1665,2092,1985, sattar
5760,599,850,1042,1415,1468,1589,1610,1665,2092,1985, sattar
5761,1510,1620,1584,1749,2580,2888,2934,2955,2160,1508, sehar
5762,1482,1592,1432,1747,2575,2773,2894,2850,1959,1494, sehar
5763,1556,1656,1632,1962,2553,2804,2878,2902,2631,2073, sehar
5764,1528,1694,1724,1997,2547,2756,2820,2893,3006,2380, sehar
5765,1560,1680,1660,1975,2579,2749,2820,2865,2782,2268, sehar
5766,1488,1624,1594,1947,2549,2786,2922,2897,2441,1885, sehar
5767,1464,1530,1362,1638,2570,2964,2986,2954,1695,1031, sehar
5768,1560,1716,1786,1975,2579,2749,2864,2865,2782,2268, sehar
5769,1540,1676,1714,2000,2526,2744,2888,2910,3179,2567, sehar
5770,1510,1638,1540,1739,2597,2905,2962,2962,1954,1376, sehar
5771,1528,1694,1724,1997,2547,2756,2820,2893,3006,2380, sehar
5772,1548,1676,1722,1982,2508,2776,2820,2898,3003,2387, sehar
5773,1450,1588,1424,1685,2589,2930,2954,2967,1784,1167, sehar
5774,1448,1538,1354,1608,2609,2967,2980,3026,1586,910, sehar
5775,1548,1676,1722,1982,2508,2776,2820,2898,3003,2387, sehar
5776,1534,1660,1606,1962,2553,2804,2878,2902,2631,2073, sehar
5777,1560,1688,1792,2061,2594,2805,2966,2980,3343,2669, sehar
5778,1596,1738,1816,2061,2594,2805,2964,2980,3343,2669, sehar
5779,1520,1678,1724,1997,2547,2756,2872,2893,3006,2380, sehar
5780,1526,1648,1710,1997,2547,2756,2854,2893,3006,2380, sehar
5781,1488,1632,1488,1747,2575,2773,2808,2850,1959,1494, sehar
5782,1436,1548,1380,1638,2570,2964,2974,2954,1695,1031, sehar
5783,1562,1704,1742,2016,2527,2748,2800,2887,3287,2591, sehar
5784,1502,1632,1614,1947,2549,2786,2824,2897,2441,1885, sehar
5785,1556,1656,1632,1962,2553,2804,2878,2902,2631,2073, sehar
5786,1488,1632,1488,1747,2575,2773,2808,2850,1959,1494, sehar
5787,1520,1678,1724,1997,2547,2756,2872,2893,3006,2380, sehar
5788,1520,1678,1724,1997,2547,2756,2872,2893,3006,2380, sehar
5789,1488,1632,1488,1747,2575,2773,2808,2850,1959,1494, sehar
5790,1596,1738,1816,2061,2594,2805,2964,2980,3343,2669, sehar
5791,1570,1680,1726,1975,2579,2749,2842,2865,2782,2268, sehar
5792,1488,1632,1488,1747,2575,2773,2808,2850,1959,1494, sehar
5793,1548,1676,1742,1982,2508,2776,2840,2898,3003,2387, sehar
5794,1482,1592,1432,1747,2575,2773,2894,2850,1959,1494, sehar
5795,1548,1676,1722,1982,2508,2776,2820,2898,3003,2387, sehar
5796,1560,1680,1660,1975,2579,2749,2820,2865,2782,2268, sehar
5797,1488,1624,1594,1947,2549,2786,2922,2897,2441,1885, sehar
5798,1550,1660,1696,1947,2549,2786,2890,2897,2441,1885, sehar
5799,1570,1722,1794,2069,2565,2792,2908,2944,3224,2611, sehar
5800,1540,1698,1742,2016,2527,2748,2874,2887,3287,2591, sehar
5801,1550,1660,1696,1947,2549,2786,2890,2897,2441,1885, sehar
5802,1550,1704,1746,1962,2553,2804,2878,2902,2631,2073, sehar
5803,1620,1728,1782,2069,2565,2792,2884,2944,3224,2611, sehar
5804,1556,1656,1632,1962,2553,2804,2878,2902,2631,2073, sehar
5805,1464,1530,1362,1638,2570,2964,2986,2954,1695,1031, sehar
5806,1556,1656,1632,1962,2553,2804,2878,2902,2631,2073, sehar
5807,1534,1660,1606,1962,2553,2804,2878,2902,2631,2073, sehar
5808,1540,1698,1742,2016,2527,2748,2874,2887,3287,2591, sehar
5809,1540,1704,1752,2000,2526,2744,2886,2910,3179,2567, sehar
5810,1570,1722,1794,2069,2565,2792,2908,2944,3224,2611, sehar
5811,1562,1704,1742,2016,2527,2748,2800,2887,3287,2591, sehar
5812,1550,1736,1794,2069,2565,2792,2908,2944,3224,2611, sehar
5813,1526,1648,1710,1997,2547,2756,2854,2893,3006,2380, sehar
5814,1550,1736,1794,2069,2565,2792,2908,2944,3224,2611, sehar
5815,1550,1660,1696,1947,2549,2786,2890,2897,2441,1885, sehar
5816,1548,1676,1722,1982,2508,2776,2820,2898,3003,2387, sehar
5817,1450,1588,1424,1685,2589,2930,2954,2967,1784,1167, sehar
5818,1548,1676,1742,1982,2508,2776,2840,2898,3003,2387, sehar
5819,1510,1704,1750,2000,2526,2744,2830,2910,3179,2567, sehar
5820,1570,1680,1726,1975,2579,2749,2842,2865,2782,2268, sehar
5821,1616,1730,1804,2069,2565,2792,2956,2944,3224,2611, sehar
5822,1510,1704,1750,2000,2526,2744,2830,2910,3179,2567, sehar
5823,1488,1624,1594,1947,2549,2786,2922,2897,2441,1885, sehar
5824,1550,1736,1794,2069,2565,2792,2908,2944,3224,2611, sehar
5825,1560,1650,1648,1975,2579,2749,2840,2865,2782,2268, sehar
5826,1560,1680,1660,1975,2579,2749,2820,2865,2782,2268, sehar
5827,1550,1704,1746,1962,2553,2804,2878,2902,2631,2073, sehar
5828,1526,1648,1710,1997,2547,2756,2854,2893,3006,2380, sehar
5829,1584,1676,1708,1962,2553,2804,2858,2902,2631,2073, sehar
5830,1550,1660,1696,1947,2549,2786,2890,2897,2441,1885, sehar
5831,1584,1676,1708,1962,2553,2804,2858,2902,2631,2073, sehar
5832,1526,1648,1710,1997,2547,2756,2854,2893,3006,2380, sehar
5833,1556,1656,1632,1962,2553,2804,2878,2902,2631,2073, sehar
5834,1528,1694,1724,1997,2547,2756,2820,2893,3006,2380, sehar
5835,1596,1738,1816,2061,2594,2805,2964,2980,3343,2669, sehar
5836,1596,1738,1816,2061,2594,2805,2964,2980,3343,2669, sehar
5837,1616,1730,1804,2069,2565,2792,2956,2944,3224,2611, sehar
5838,1570,1722,1794,2069,2565,2792,2908,2944,3224,2611, sehar
5839,1560,1716,1786,1975,2579,2749,2864,2865,2782,2268, sehar
5840,1438,1560,1390,1685,2589,2930,3006,2967,1784,1167, sehar
5841,1504,1686,1738,2000,2526,2744,2878,2910,3179,2567, sehar
5842,1488,1624,1594,1947,2549,2786,2922,2897,2441,1885, sehar
5843,1550,1704,1746,1962,2553,2804,2878,2902,2631,2073, sehar
5844,1540,1698,1742,2016,2527,2748,2874,2887,3287,2591, sehar
5845,1620,1728,1782,2069,2565,2792,2884,2944,3224,2611, sehar
5846,1562,1704,1742,2016,2527,2748,2800,2887,3287,2591, sehar
5847,1620,1728,1782,2069,2565,2792,2884,2944,3224,2611, sehar
5848,1616,1730,1804,2069,2565,2792,2956,2944,3224,2611, sehar
5849,1482,1592,1432,1747,2575,2773,2894,2850,1959,1494, sehar
5850,1560,1680,1660,1975,2579,2749,2820,2865,2782,2268, sehar
5851,1116,1178,1196,1344,2526,3105,3116,3208,1932,1479, sehar
5852,1054,1130,1032,1296,2316,2896,2976,2903,1841,1321, sehar
5853,1166,1298,1310,1642,2384,2774,2856,2878,2293,1852, sehar
5854,1204,1396,1512,1814,2410,2760,2830,2888,2655,2243, sehar
5855,1204,1346,1326,1640,2305,2648,2632,2735,2220,1937, sehar
5856,1090,1244,1214,1564,2436,2888,2994,2974,2196,1708, sehar
5857,978,1078,960,1244,2591,3304,3320,3340,1643,1127, sehar
5858,1278,1390,1494,1640,2305,2648,2668,2735,2220,1937, sehar
5859,1254,1418,1528,1780,2373,2697,2828,2807,2781,2378, sehar
5860,1118,1260,1174,1296,2519,3107,3108,3247,1782,1227, sehar
5861,1204,1396,1512,1814,2410,2760,2830,2888,2655,2243, sehar
5862,1250,1350,1550,1771,2408,2749,2842,2887,2727,2225, sehar
5863,1020,1136,1009,1280,2533,3195,3222,3339,1695,1187, sehar
5864,977,1108,938,1237,2645,3444,3364,3515,1618,1020, sehar
5865,1250,1350,1550,1771,2408,2749,2842,2887,2727,2225, sehar
5866,1174,1306,1290,1642,2384,2774,2940,2878,2293,1852, sehar
5867,1284,1456,1558,1852,2379,2684,2742,2825,2795,2403, sehar
5868,1304,1460,1586,1852,2379,2684,2786,2825,2795,2403, sehar
5869,1236,1378,1548,1814,2410,2760,2856,2888,2655,2243, sehar
5870,1256,1366,1526,1814,2410,2760,2874,2888,2655,2243, sehar
5871,1090,1180,1056,1296,2316,2896,2742,2903,1841,1321, sehar
5872,975,1102,934,1244,2591,3304,3410,3340,1643,1127, sehar
5873,1280,1428,1554,1821,2397,2724,2866,2851,2852,2450, sehar
5874,1146,1276,1244,1564,2436,2888,2998,2974,2196,1708, sehar
5875,1166,1298,1310,1642,2384,2774,2856,2878,2293,1852, sehar
5876,1090,1180,1056,1296,2316,2896,2742,2903,1841,1321, sehar
5877,1236,1378,1548,1814,2410,2760,2856,2888,2655,2243, sehar
5878,1236,1378,1548,1814,2410,2760,2856,2888,2655,2243, sehar
5879,1090,1180,1056,1296,2316,2896,2742,2903,1841,1321, sehar
5880,1304,1460,1586,1852,2379,2684,2786,2825,2795,2403, sehar
5881,1238,1382,1518,1640,2305,2648,2720,2735,2220,1937, sehar
5882,1090,1180,1056,1296,2316,2896,2742,2903,1841,1321, sehar
5883,1202,1418,1496,1771,2408,2749,2912,2887,2727,2225, sehar
5884,1054,1130,1032,1296,2316,2896,2976,2903,1841,1321, sehar
5885,1250,1350,1550,1771,2408,2749,2842,2887,2727,2225, sehar
5886,1204,1346,1326,1640,2305,2648,2632,2735,2220,1937, sehar
5887,1090,1244,1214,1564,2436,2888,2994,2974,2196,1708, sehar
5888,1208,1370,1492,1564,2436,2888,2888,2974,2196,1708, sehar
5889,1278,1390,1522,1791,2339,2656,2700,2739,2654,2296, sehar
5890,1284,1426,1586,1821,2397,2724,2812,2851,2852,2450, sehar
5891,1208,1370,1492,1564,2436,2888,2888,2974,2196,1708, sehar
5892,1236,1396,1512,1642,2384,2774,2822,2878,2293,1852, sehar
5893,1272,1412,1532,1791,2339,2656,2758,2739,2654,2296, sehar
5894,1166,1298,1310,1642,2384,2774,2856,2878,2293,1852, sehar
5895,978,1078,960,1244,2591,3304,3320,3340,1643,1127, sehar
5896,1166,1298,1310,1642,2384,2774,2856,2878,2293,1852, sehar
5897,1174,1306,1290,1642,2384,2774,2940,2878,2293,1852, sehar
5898,1284,1426,1586,1821,2397,2724,2812,2851,2852,2450, sehar
5899,1238,1422,1548,1780,2373,2697,2866,2807,2781,2378, sehar
5900,1278,1390,1522,1791,2339,2656,2700,2739,2654,2296, sehar
5901,1280,1428,1554,1821,2397,2724,2866,2851,2852,2450, sehar
5902,1288,1434,1564,1791,2339,2656,2702,2739,2654,2296, sehar
5903,1256,1366,1526,1814,2410,2760,2874,2888,2655,2243, sehar
5904,1288,1434,1564,1791,2339,2656,2702,2739,2654,2296, sehar
5905,1208,1370,1492,1564,2436,2888,2888,2974,2196,1708, sehar
5906,1250,1350,1550,1771,2408,2749,2842,2887,2727,2225, sehar
5907,1020,1136,1009,1280,2533,3195,3222,3339,1695,1187, sehar
5908,1202,1418,1496,1771,2408,2749,2912,2887,2727,2225, sehar
5909,1264,1428,1558,1780,2373,2697,2850,2807,2781,2378, sehar
5910,1238,1382,1518,1640,2305,2648,2720,2735,2220,1937, sehar
5911,1246,1446,1550,1791,2339,2656,2792,2739,2654,2296, sehar
5912,1264,1428,1558,1780,2373,2697,2850,2807,2781,2378, sehar
5913,1090,1244,1214,1564,2436,2888,2994,2974,2196,1708, sehar
5914,1288,1434,1564,1791,2339,2656,2702,2739,2654,2296, sehar
5915,1170,1310,1328,1640,2305,2648,2688,2735,2220,1937, sehar
5916,1204,1346,1326,1640,2305,2648,2632,2735,2220,1937, sehar
5917,1236,1396,1512,1642,2384,2774,2822,2878,2293,1852, sehar
5918,1256,1366,1526,1814,2410,2760,2874,2888,2655,2243, sehar
5919,1238,1418,1494,1642,2384,2774,2812,2878,2293,1852, sehar
5920,1208,1370,1492,1564,2436,2888,2888,2974,2196,1708, sehar
5921,1238,1418,1494,1642,2384,2774,2812,2878,2293,1852, sehar
5922,1256,1366,1526,1814,2410,2760,2874,2888,2655,2243, sehar
5923,1166,1298,1310,1642,2384,2774,2856,2878,2293,1852, sehar
5924,1204,1396,1512,1814,2410,2760,2830,2888,2655,2243, sehar
5925,1304,1460,1586,1852,2379,2684,2786,2825,2795,2403, sehar
5926,1304,1460,1586,1852,2379,2684,2786,2825,2795,2403, sehar
5927,1246,1446,1550,1791,2339,2656,2792,2739,2654,2296, sehar
5928,1278,1390,1522,1791,2339,2656,2700,2739,2654,2296, sehar
5929,1278,1390,1494,1640,2305,2648,2668,2735,2220,1937, sehar
5930,1020,1142,984,1280,2533,3195,3288,3339,1695,1187, sehar
5931,1246,1406,1550,1780,2373,2697,2806,2807,2781,2378, sehar
5932,1090,1244,1214,1564,2436,2888,2994,2974,2196,1708, sehar
5933,1236,1396,1512,1642,2384,2774,2822,2878,2293,1852, sehar
5934,1284,1426,1586,1821,2397,2724,2812,2851,2852,2450, sehar
5935,1272,1412,1532,1791,2339,2656,2758,2739,2654,2296, sehar
5936,1280,1428,1554,1821,2397,2724,2866,2851,2852,2450, sehar
5937,1272,1412,1532,1791,2339,2656,2758,2739,2654,2296, sehar
5938,1246,1446,1550,1791,2339,2656,2792,2739,2654,2296, sehar
5939,1054,1130,1032,1296,2316,2896,2976,2903,1841,1321, sehar
5940,1204,1346,1326,1640,2305,2648,2632,2735,2220,1937, sehar
5941,471,654,569,785,2003,2664,2790,2826,1412,907, sehar
5942,438,702,658,927,1764,2386,2618,2452,1527,1150, sehar
5943,620,866,870,1038,1745,1969,2214,2157,1689,1366, sehar
5944,564,782,817,1054,1719,1909,1830,2005,1637,1410, sehar
5945,705,963,1034,1228,1823,2082,2232,2157,1956,1632, sehar
5946,577,829,822,1033,1907,2230,2580,2326,1582,1232, sehar
5947,388,596,520,740,2091,2749,2947,2913,1282,777, sehar
5948,735,1015,1114,1228,1823,2082,2080,2157,1956,1632, sehar
5949,671,821,871,1085,1523,1647,1749,1758,1760,1570, sehar
5950,437,619,658,878,2018,2645,2676,2797,1378,899, sehar
5951,564,782,817,1054,1719,1909,1830,2005,1637,1410, sehar
5952,586,827,778,1108,1716,1943,1815,2083,1678,1459, sehar
5953,434,648,588,779,2019,2653,2825,2798,1334,864, sehar
5954,391,546,460,695,2033,2782,2909,2944,1201,705, sehar
