sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class
455,779,912,660,1134,2801,3558,3698,3610,1501,746,6422
456,788,911,702,1175,2784,3318,3786,3438,1662,953,6422
457,886,1021,832,1175,2784,3318,3274,3438,1662,953,6422
458,800,930,736,1113,2801,3495,3142,3614,1582,866,6422
459,779,908,657,1095,2976,3816,3870,3948,1507,715,6422
460,779,940,664,1095,2976,3816,3894,3948,1507,715,6422
461,832,993,814,1175,2784,3318,3222,3438,1662,953,6422
462,780,919,673,1094,3004,3837,3982,3963,1534,752,6422
463,779,908,657,1095,2976,3816,3870,3948,1507,715,6422
464,773,902,688,1113,2801,3495,3846,3614,1582,866,6422
465,803,948,693,1127,2789,3427,3894,3525,1608,852,6422
466,810,922,652,1102,2950,3830,3894,3940,1525,758,6422
467,824,942,733,1160,2657,3384,3248,3495,1533,801,6422
468,769,902,701,1099,2890,3823,3686,3927,1499,744,6422
469,766,929,697,1175,2784,3318,3748,3438,1662,953,6422
470,810,925,694,1130,2751,3644,3848,3661,1556,792,6422
471,780,919,673,1094,3004,3837,3982,3963,1534,752,6422
472,783,915,688,1099,2890,3823,3720,3927,1499,744,6422
473,783,897,683,1094,3004,3837,3882,3963,1534,752,6422
474,809,908,664,1134,2801,3558,3602,3610,1501,746,6422
475,859,933,699,1135,2724,3463,3608,3637,1567,800,6422
476,769,902,701,1099,2890,3823,3686,3927,1499,744,6422
477,763,926,660,1134,2801,3558,3802,3610,1501,746,6422
478,779,908,657,1095,2976,3816,3870,3948,1507,715,6422
479,809,908,664,1134,2801,3558,3602,3610,1501,746,6422
480,800,930,736,1113,2801,3495,3142,3614,1582,866,6422
481,760,913,661,1095,2976,3816,3826,3948,1507,715,6422
482,810,922,652,1102,2950,3830,3894,3940,1525,758,6422
483,771,894,682,1122,2906,3642,3740,3824,1526,754,6422
484,792,915,673,1113,2801,3495,3836,3614,1582,866,6422
485,813,959,750,1134,2801,3558,3642,3610,1501,746,6422
486,779,940,664,1095,2976,3816,3894,3948,1507,715,6422
487,832,993,814,1175,2784,3318,3222,3438,1662,953,6422
488,810,922,652,1102,2950,3830,3894,3940,1525,758,6422
489,769,902,701,1099,2890,3823,3686,3927,1499,744,6422
490,798,921,669,1099,2890,3823,3870,3927,1499,744,6422
491,769,902,701,1099,2890,3823,3686,3927,1499,744,6422
492,766,902,657,1099,2890,3823,3870,3927,1499,744,6422
493,798,921,669,1099,2890,3823,3870,3927,1499,744,6422
494,769,902,701,1099,2890,3823,3686,3927,1499,744,6422
495,798,921,669,1099,2890,3823,3870,3927,1499,744,6422
496,840,938,698,1118,2893,3683,3758,3804,1493,745,6422
497,760,913,661,1095,2976,3816,3826,3948,1507,715,6422
498,788,911,702,1175,2784,3318,3786,3438,1662,953,6422
499,763,926,660,1134,2801,3558,3802,3610,1501,746,6422
500,803,948,693,1127,2789,3427,3894,3525,1608,852,6422
501,497,692,481,937,3017,4233,4440,4316,1468,733,6422
502,511,658,470,937,3017,4233,4360,4316,1468,733,6422
503,507,735,475,925,2983,4163,4440,4307,1517,801,6422
504,511,658,470,937,3017,4233,4360,4316,1468,733,6422
505,490,646,449,867,2947,4134,4408,4292,1394,700,6422
506,523,725,468,937,3017,4233,4448,4316,1468,733,6422
507,476,655,467,867,2947,4134,4428,4292,1394,700,6422
508,494,659,470,865,2902,4194,4468,4400,1373,682,6422
509,490,646,449,867,2947,4134,4408,4292,1394,700,6422
510,480,664,499,962,2850,4080,4464,4171,1574,855,6422
511,484,642,447,867,2947,4134,4408,4292,1394,700,6422
512,480,664,499,962,2850,4080,4464,4171,1574,855,6422
513,496,677,496,991,2885,4019,4468,4193,1573,849,6422
514,507,735,475,925,2983,4163,4440,4307,1517,801,6422
515,460,669,450,925,2983,4163,4320,4307,1517,801,6422
516,460,669,450,925,2983,4163,4320,4307,1517,801,6422
517,526,750,547,962,2850,4080,4072,4171,1574,855,6422
518,484,653,460,867,2947,4134,4352,4292,1394,700,6422
519,487,638,475,962,2850,4080,4468,4171,1574,855,6422
520,494,659,470,865,2902,4194,4468,4400,1373,682,6422
521,497,698,476,991,2885,4019,4416,4193,1573,849,6422
522,507,735,475,925,2983,4163,4440,4307,1517,801,6422
523,480,664,499,962,2850,4080,4464,4171,1574,855,6422
524,484,642,447,867,2947,4134,4408,4292,1394,700,6422
525,526,750,547,962,2850,4080,4072,4171,1574,855,6422
526,460,669,450,925,2983,4163,4320,4307,1517,801,6422
527,504,655,465,865,2902,4194,4448,4400,1373,682,6422
528,460,669,450,925,2983,4163,4320,4307,1517,801,6422
529,504,723,501,925,2983,4163,4372,4307,1517,801,6422
530,568,742,598,962,2850,4080,4046,4171,1574,855,6422
531,480,664,499,962,2850,4080,4464,4171,1574,855,6422
532,484,642,447,867,2947,4134,4408,4292,1394,700,6422
533,497,698,476,991,2885,4019,4416,4193,1573,849,6422
534,504,655,465,865,2902,4194,4448,4400,1373,682,6422
535,490,646,449,867,2947,4134,4408,4292,1394,700,6422
536,507,735,475,925,2983,4163,4440,4307,1517,801,6422
537,507,735,475,925,2983,4163,4440,4307,1517,801,6422
538,490,646,449,867,2947,4134,4408,4292,1394,700,6422
539,496,677,496,991,2885,4019,4468,4193,1573,849,6422
540,523,725,468,937,3017,4233,4448,4316,1468,733,6422
541,497,692,481,937,3017,4233,4440,4316,1468,733,6422
542,484,653,460,867,2947,4134,4352,4292,1394,700,6422
543,487,638,475,962,2850,4080,4468,4171,1574,855,6422
544,497,698,476,991,2885,4019,4416,4193,1573,849,6422
545,490,646,449,867,2947,4134,4408,4292,1394,700,6422
546,496,677,496,991,2885,4019,4468,4193,1573,849,6422
547,504,655,465,865,2902,4194,4448,4400,1373,682,6422
548,464,651,461,865,2902,4194,4428,4400,1373,682,6422
549,523,725,468,937,3017,4233,4448,4316,1468,733,6422
550,487,638,475,962,2850,4080,4468,4171,1574,855,6422
551,497,682,538,991,2885,4019,4252,4193,1573,849,6422
552,487,638,475,962,2850,4080,4468,4171,1574,855,6422
553,504,655,465,865,2902,4194,4448,4400,1373,682,6422
554,490,646,449,867,2947,4134,4408,4292,1394,700,6422
555,484,653,460,867,2947,4134,4352,4292,1394,700,6422
556,480,664,499,962,2850,4080,4464,4171,1574,855,6422
557,504,655,465,865,2902,4194,4448,4400,1373,682,6422
558,504,655,465,865,2902,4194,4448,4400,1373,682,6422
559,490,646,449,867,2947,4134,4408,4292,1394,700,6422
560,497,698,476,991,2885,4019,4416,4193,1573,849,6422
561,480,664,499,962,2850,4080,4464,4171,1574,855,6422
562,476,655,467,867,2947,4134,4428,4292,1394,700,6422
563,484,642,447,867,2947,4134,4408,4292,1394,700,6422
564,513,717,526,991,2885,4019,4196,4193,1573,849,6422
565,507,735,475,925,2983,4163,4440,4307,1517,801,6422
566,511,658,470,937,3017,4233,4360,4316,1468,733,6422
567,511,658,470,937,3017,4233,4360,4316,1468,733,6422
568,470,652,463,865,2902,4194,4364,4400,1373,682,6422
569,504,655,465,865,2902,4194,4448,4400,1373,682,6422
570,484,653,460,867,2947,4134,4352,4292,1394,700,6422
571,497,698,476,991,2885,4019,4416,4193,1573,849,6422
572,497,692,481,937,3017,4233,4440,4316,1468,733,6422
573,511,658,470,937,3017,4233,4360,4316,1468,733,6422
574,497,698,476,991,2885,4019,4416,4193,1573,849,6422
575,504,655,465,865,2902,4194,4448,4400,1373,682,6422
576,496,677,496,991,2885,4019,4468,4193,1573,849,6422
577,497,682,538,991,2885,4019,4252,4193,1573,849,6422
578,511,658,470,937,3017,4233,4360,4316,1468,733,6422
579,490,646,449,867,2947,4134,4408,4292,1394,700,6422
580,497,692,481,937,3017,4233,4440,4316,1468,733,6422
581,476,655,467,867,2947,4134,4428,4292,1394,700,6422
582,494,659,470,865,2902,4194,4468,4400,1373,682,6422
583,476,655,467,867,2947,4134,4428,4292,1394,700,6422
584,511,658,470,937,3017,4233,4360,4316,1468,733,6422
585,460,669,450,925,2983,4163,4320,4307,1517,801,6422
586,490,646,449,867,2947,4134,4408,4292,1394,700,6422
587,504,655,465,865,2902,4194,4448,4400,1373,682,6422
588,480,664,499,962,2850,4080,4464,4171,1574,855,6422
589,470,652,463,865,2902,4194,4364,4400,1373,682,6422
590,523,725,468,937,3017,4233,4448,4316,1468,733,6422
591,484,642,447,867,2947,4134,4408,4292,1394,700,6422
592,480,664,499,962,2850,4080,4464,4171,1574,855,6422
593,484,653,460,867,2947,4134,4352,4292,1394,700,6422
594,526,750,547,962,2850,4080,4072,4171,1574,855,6422
595,526,750,547,962,2850,4080,4072,4171,1574,855,6422
596,504,655,465,865,2902,4194,4448,4400,1373,682,6422
597,476,655,467,867,2947,4134,4428,4292,1394,700,6422
598,460,669,450,925,2983,4163,4320,4307,1517,801,6422
599,487,638,475,962,2850,4080,4468,4171,1574,855,6422
600,490,646,449,867,2947,4134,4408,4292,1394,700,6422
601,526,750,547,962,2850,4080,4072,4171,1574,855,6422
602,496,677,496,991,2885,4019,4468,4193,1573,849,6422
603,456,671,473,937,3017,4233,4284,4316,1468,733,6422
604,497,698,476,991,2885,4019,4416,4193,1573,849,6422
605,497,698,476,991,2885,4019,4416,4193,1573,849,6422
606,497,692,481,937,3017,4233,4440,4316,1468,733,6422
607,523,725,468,937,3017,4233,4448,4316,1468,733,6422
608,490,646,449,867,2947,4134,4408,4292,1394,700,6422
609,496,677,496,991,2885,4019,4468,4193,1573,849,6422
610,476,655,467,867,2947,4134,4428,4292,1394,700,6422
611,497,682,538,991,2885,4019,4252,4193,1573,849,6422
612,504,723,501,925,2983,4163,4372,4307,1517,801,6422
613,470,652,463,865,2902,4194,4364,4400,1373,682,6422
614,456,671,473,937,3017,4233,4284,4316,1468,733,6422
615,511,658,470,937,3017,4233,4360,4316,1468,733,6422
616,470,652,463,865,2902,4194,4364,4400,1373,682,6422
617,464,651,461,865,2902,4194,4428,4400,1373,682,6422
618,494,659,470,865,2902,4194,4468,4400,1373,682,6422
619,487,681,458,925,2983,4163,4220,4307,1517,801,6422
620,460,669,450,925,2983,4163,4320,4307,1517,801,6422
621,504,655,465,865,2902,4194,4448,4400,1373,682,6422
622,490,646,449,867,2947,4134,4408,4292,1394,700,6422
623,504,655,465,865,2902,4194,4448,4400,1373,682,6422
624,511,658,470,937,3017,4233,4360,4316,1468,733,6422
625,480,664,499,962,2850,4080,4464,4171,1574,855,6422
626,523,725,468,937,3017,4233,4448,4316,1468,733,6422
627,513,717,526,991,2885,4019,4196,4193,1573,849,6422
628,511,658,470,937,3017,4233,4360,4316,1468,733,6422
629,507,735,475,925,2983,4163,4440,4307,1517,801,6422
630,511,658,470,937,3017,4233,4360,4316,1468,733,6422
631,513,717,526,991,2885,4019,4196,4193,1573,849,6422
632,476,655,467,867,2947,4134,4428,4292,1394,700,6422
633,456,671,473,937,3017,4233,4284,4316,1468,733,6422
634,470,652,463,865,2902,4194,4364,4400,1373,682,6422
635,490,646,449,867,2947,4134,4408,4292,1394,700,6422
636,504,723,501,925,2983,4163,4372,4307,1517,801,6422
637,480,664,499,962,2850,4080,4464,4171,1574,855,6422
638,497,692,481,937,3017,4233,4440,4316,1468,733,6422
639,470,652,463,865,2902,4194,4364,4400,1373,682,6422
640,511,658,470,937,3017,4233,4360,4316,1468,733,6422
641,523,725,468,937,3017,4233,4448,4316,1468,733,6422
642,497,698,476,991,2885,4019,4416,4193,1573,849,6422
643,523,725,468,937,3017,4233,4448,4316,1468,733,6422
644,496,677,496,991,2885,4019,4468,4193,1573,849,6422
645,464,651,461,865,2902,4194,4428,4400,1373,682,6422
646,470,652,463,865,2902,4194,4364,4400,1373,682,6422
647,490,646,449,867,2947,4134,4408,4292,1394,700,6422
648,497,692,481,937,3017,4233,4440,4316,1468,733,6422
649,464,651,461,865,2902,4194,4428,4400,1373,682,6422
650,470,652,463,865,2902,4194,4364,4400,1373,682,6422
651,568,742,598,962,2850,4080,4046,4171,1574,855,6422
652,490,646,449,867,2947,4134,4408,4292,1394,700,6422
653,470,652,463,865,2902,4194,4364,4400,1373,682,6422
654,507,735,475,925,2983,4163,4440,4307,1517,801,6422
655,460,669,450,925,2983,4163,4320,4307,1517,801,6422
656,476,655,467,867,2947,4134,4428,4292,1394,700,6422
657,490,646,449,867,2947,4134,4408,4292,1394,700,6422
658,504,655,465,865,2902,4194,4448,4400,1373,682,6422
659,476,655,467,867,2947,4134,4428,4292,1394,700,6422
660,507,735,475,925,2983,4163,4440,4307,1517,801,6422
661,470,652,463,865,2902,4194,4364,4400,1373,682,6422
662,526,750,547,962,2850,4080,4072,4171,1574,855,6422
663,460,669,450,925,2983,4163,4320,4307,1517,801,6422
664,496,677,496,991,2885,4019,4468,4193,1573,849,6422
665,460,669,450,925,2983,4163,4320,4307,1517,801,6422
666,511,658,470,937,3017,4233,4360,4316,1468,733,6422
667,504,655,465,865,2902,4194,4448,4400,1373,682,6422
668,470,652,463,865,2902,4194,4364,4400,1373,682,6422
669,497,692,481,937,3017,4233,4440,4316,1468,733,6422
670,484,642,447,867,2947,4134,4408,4292,1394,700,6422
671,480,664,499,962,2850,4080,4464,4171,1574,855,6422
672,507,735,475,925,2983,4163,4440,4307,1517,801,6422
673,526,750,547,962,2850,4080,4072,4171,1574,855,6422
674,484,653,460,867,2947,4134,4352,4292,1394,700,6422
675,480,664,499,962,2850,4080,4464,4171,1574,855,6422
676,484,653,460,867,2947,4134,4352,4292,1394,700,6422
677,470,652,463,865,2902,4194,4364,4400,1373,682,6422
678,470,652,463,865,2902,4194,4364,4400,1373,682,6422
679,476,655,467,867,2947,4134,4428,4292,1394,700,6422
680,497,692,481,937,3017,4233,4440,4316,1468,733,6422
681,511,658,470,937,3017,4233,4360,4316,1468,733,6422
682,487,681,458,925,2983,4163,4220,4307,1517,801,6422
683,460,669,450,925,2983,4163,4320,4307,1517,801,6422
684,487,681,458,925,2983,4163,4220,4307,1517,801,6422
685,497,682,538,991,2885,4019,4252,4193,1573,849,6422
686,507,735,475,925,2983,4163,4440,4307,1517,801,6422
687,497,692,481,937,3017,4233,4440,4316,1468,733,6422
688,511,658,470,937,3017,4233,4360,4316,1468,733,6422
689,484,642,447,867,2947,4134,4408,4292,1394,700,6422
690,456,671,473,937,3017,4233,4284,4316,1468,733,6422
691,504,723,501,925,2983,4163,4372,4307,1517,801,6422
692,470,652,463,865,2902,4194,4364,4400,1373,682,6422
693,496,677,496,991,2885,4019,4468,4193,1573,849,6422
694,494,659,470,865,2902,4194,4468,4400,1373,682,6422
695,470,652,463,865,2902,4194,4364,4400,1373,682,6422
696,504,655,465,865,2902,4194,4448,4400,1373,682,6422
697,456,671,473,937,3017,4233,4284,4316,1468,733,6422
698,484,642,447,867,2947,4134,4408,4292,1394,700,6422
699,526,750,547,962,2850,4080,4072,4171,1574,855,6422
700,497,692,481,937,3017,4233,4440,4316,1468,733,6422
701,496,677,496,991,2885,4019,4468,4193,1573,849,6422
702,484,642,447,867,2947,4134,4408,4292,1394,700,6422
703,456,671,473,937,3017,4233,4284,4316,1468,733,6422
704,456,671,473,937,3017,4233,4284,4316,1468,733,6422
705,496,677,496,991,2885,4019,4468,4193,1573,849,6422
706,504,723,501,925,2983,4163,4372,4307,1517,801,6422
707,504,655,465,865,2902,4194,4448,4400,1373,682,6422
708,507,735,475,925,2983,4163,4440,4307,1517,801,6422
709,487,638,475,962,2850,4080,4468,4171,1574,855,6422
710,476,655,467,867,2947,4134,4428,4292,1394,700,6422
711,497,698,476,991,2885,4019,4416,4193,1573,849,6422
712,484,642,447,867,2947,4134,4408,4292,1394,700,6422
713,484,642,447,867,2947,4134,4408,4292,1394,700,6422
714,526,750,547,962,2850,4080,4072,4171,1574,855,6422
715,497,698,476,991,2885,4019,4416,4193,1573,849,6422
716,496,677,496,991,2885,4019,4468,4193,1573,849,6422
717,497,698,476,991,2885,4019,4416,4193,1573,849,6422
718,496,677,496,991,2885,4019,4468,4193,1573,849,6422
719,496,677,496,991,2885,4019,4468,4193,1573,849,6422
720,470,652,463,865,2902,4194,4364,4400,1373,682,6422
721,470,652,463,865,2902,4194,4364,4400,1373,682,6422
722,460,669,450,925,2983,4163,4320,4307,1517,801,6422
723,496,677,496,991,2885,4019,4468,4193,1573,849,6422
724,460,669,450,925,2983,4163,4320,4307,1517,801,6422
725,511,658,470,937,3017,4233,4360,4316,1468,733,6422
726,511,658,470,937,3017,4233,4360,4316,1468,733,6422
727,487,681,458,925,2983,4163,4220,4307,1517,801,6422
728,497,692,481,937,3017,4233,4440,4316,1468,733,6422
729,460,669,450,925,2983,4163,4320,4307,1517,801,6422
730,484,642,447,867,2947,4134,4408,4292,1394,700,6422
731,456,671,473,937,3017,4233,4284,4316,1468,733,6422
732,460,669,450,925,2983,4163,4320,4307,1517,801,6422
733,487,681,458,925,2983,4163,4220,4307,1517,801,6422
734,496,677,496,991,2885,4019,4468,4193,1573,849,6422
735,470,652,463,865,2902,4194,4364,4400,1373,682,6422
736,504,655,465,865,2902,4194,4448,4400,1373,682,6422
737,476,655,467,867,2947,4134,4428,4292,1394,700,6422
738,480,664,499,962,2850,4080,4464,4171,1574,855,6422
739,507,735,475,925,2983,4163,4440,4307,1517,801,6422
740,523,725,468,937,3017,4233,4448,4316,1468,733,6422
741,484,653,460,867,2947,4134,4352,4292,1394,700,6422
742,504,655,465,865,2902,4194,4448,4400,1373,682,6422
743,511,658,470,937,3017,4233,4360,4316,1468,733,6422
744,496,677,496,991,2885,4019,4468,4193,1573,849,6422
745,480,664,499,962,2850,4080,4464,4171,1574,855,6422
746,476,655,467,867,2947,4134,4428,4292,1394,700,6422
747,511,658,470,937,3017,4233,4360,4316,1468,733,6422
748,504,655,465,865,2902,4194,4448,4400,1373,682,6422
749,464,651,461,865,2902,4194,4428,4400,1373,682,6422
750,504,655,465,865,2902,4194,4448,4400,1373,682,6422
751,1530,1768,1784,2025,2189,2223,2198,2247,2365,2197,6422
752,1560,1760,1748,2025,2189,2223,2220,2247,2365,2197,6422
753,1584,1768,1744,1989,2191,2234,2264,2236,2324,2123,6422
754,1560,1760,1748,2025,2189,2223,2220,2247,2365,2197,6422
755,1580,1764,1764,1989,2183,2238,2274,2230,2316,2163,6422
756,1548,1768,1754,2025,2189,2223,2260,2247,2365,2197,6422
757,1550,1768,1738,1989,2183,2238,2268,2230,2316,2163,6422
758,1546,1722,1702,1959,2175,2227,2198,2232,2241,2022,6422
759,1580,1764,1764,1989,2183,2238,2274,2230,2316,2163,6422
760,1564,1714,1742,1967,2206,2277,2226,2299,2279,2000,6422
761,1566,1742,1754,1989,2183,2238,2264,2230,2316,2163,6422
762,1564,1714,1742,1967,2206,2277,2226,2299,2279,2000,6422
763,1592,1736,1754,1994,2213,2265,2232,2310,2384,2152,6422
764,1584,1768,1744,1989,2191,2234,2264,2236,2324,2123,6422
765,1550,1764,1712,1989,2191,2234,2244,2236,2324,2123,6422
766,1550,1764,1712,1989,2191,2234,2244,2236,2324,2123,6422
767,1546,1702,1732,1967,2206,2277,2288,2299,2279,2000,6422
768,1560,1760,1774,1989,2183,2238,2260,2230,2316,2163,6422
769,1520,1736,1694,1967,2206,2277,2160,2299,2279,2000,6422
770,1546,1722,1702,1959,2175,2227,2198,2232,2241,2022,6422
771,1580,1768,1740,1994,2213,2265,2254,2310,2384,2152,6422
772,1584,1768,1744,1989,2191,2234,2264,2236,2324,2123,6422
773,1564,1714,1742,1967,2206,2277,2226,2299,2279,2000,6422
774,1566,1742,1754,1989,2183,2238,2264,2230,2316,2163,6422
775,1546,1702,1732,1967,2206,2277,2288,2299,2279,2000,6422
776,1550,1764,1712,1989,2191,2234,2244,2236,2324,2123,6422
777,1588,1736,1740,1959,2175,2227,2230,2232,2241,2022,6422
778,1550,1764,1712,1989,2191,2234,2244,2236,2324,2123,6422
779,1566,1718,1744,1989,2191,2234,2250,2236,2324,2123,6422
780,1542,1710,1654,1967,2206,2277,2236,2299,2279,2000,6422
781,1564,1714,1742,1967,2206,2277,2226,2299,2279,2000,6422
782,1566,1742,1754,1989,2183,2238,2264,2230,2316,2163,6422
783,1580,1768,1740,1994,2213,2265,2254,2310,2384,2152,6422
784,1588,1736,1740,1959,2175,2227,2230,2232,2241,2022,6422
785,1580,1764,1764,1989,2183,2238,2274,2230,2316,2163,6422
786,1584,1768,1744,1989,2191,2234,2264,2236,2324,2123,6422
787,1584,1768,1744,1989,2191,2234,2264,2236,2324,2123,6422
788,1580,1764,1764,1989,2183,2238,2274,2230,2316,2163,6422
789,1592,1736,1754,1994,2213,2265,2232,2310,2384,2152,6422
790,1548,1768,1754,2025,2189,2223,2260,2247,2365,2197,6422
791,1530,1768,1784,2025,2189,2223,2198,2247,2365,2197,6422
792,1560,1760,1774,1989,2183,2238,2260,2230,2316,2163,6422
793,1520,1736,1694,1967,2206,2277,2160,2299,2279,2000,6422
794,1580,1768,1740,1994,2213,2265,2254,2310,2384,2152,6422
795,1580,1764,1764,1989,2183,2238,2274,2230,2316,2163,6422
796,1592,1736,1754,1994,2213,2265,2232,2310,2384,2152,6422
797,1588,1736,1740,1959,2175,2227,2230,2232,2241,2022,6422
798,1550,1692,1732,1959,2175,2227,2222,2232,2241,2022,6422
799,1548,1768,1754,2025,2189,2223,2260,2247,2365,2197,6422
800,1520,1736,1694,1967,2206,2277,2160,2299,2279,2000,6422
801,1574,1722,1722,1994,2213,2265,2248,2310,2384,2152,6422
802,1520,1736,1694,1967,2206,2277,2160,2299,2279,2000,6422
803,1588,1736,1740,1959,2175,2227,2230,2232,2241,2022,6422
804,1580,1764,1764,1989,2183,2238,2274,2230,2316,2163,6422
805,1560,1760,1774,1989,2183,2238,2260,2230,2316,2163,6422
806,1564,1714,1742,1967,2206,2277,2226,2299,2279,2000,6422
807,1588,1736,1740,1959,2175,2227,2230,2232,2241,2022,6422
808,1588,1736,1740,1959,2175,2227,2230,2232,2241,2022,6422
809,1580,1764,1764,1989,2183,2238,2274,2230,2316,2163,6422
810,1580,1768,1740,1994,2213,2265,2254,2310,2384,2152,6422
